Player,team,opponent,proj_mins,conf,last_5_games,last_5_games_fouls,pos,stat,bet_side,stat_projection,line,odds,book,win_pct,expected_value,xAiScore,manualRtg,manualNotes,full_odds_meta_data,team_averages,minutes_injury_summary,minutes_confidence_justification,xAiContext,matched_sim_means,sim_source,game_time_cst,kenpom_player_url
Christian Anderson,Texas Tech,Alabama,37.0,0.95,"[32, 40, 40, 31, 39]","[1.6, 2, 2, 1.6, 2]",G,threes,over,3.4829,2.5,-118,splash_sports,0.65,1.2035,78,,,fanatics 2.5 O -130; U +100 | sleeper 2.5 O -135; U -122 | splash_sports 2.5 O -118; U -118,"Team REB: 37.30, Team AST: 16.07, Team 3PM: 11.47, Team STL: 5.93, Team BLK: 3.87, Team TO: 10.90","Groin strain from Big 12 tournament resolved; cleared, full strength, scored 18pts/5ast/4stl in first round vs Akron",Post-injury game confirms full workload capacity despite prior std dev; no limitations reported,"Minutes proj 37 solid (last5 avg 36.4, 39 post-injury vs Akron); no limits reported. 3PM last5: 2,2,6,1,2 (avg 2.6), volatile w/ recent tourney 2/6 ea (33%). Last10 avg 3.4 aligns proj 3.48 on 7.8 att. Alabama opp3P% 33.9% (173rd, avg). Star role secure, high team 3PM env. Edge ok but fragile recent prod/variance vs tougher foe lowers trust.",3.48,interpolated_sim,2026-03-22 08:45 PM CDT,https://kenpom.com/player.php?p=56143
Labaron Philon,Alabama,Texas Tech,36.0,0.95,"[28, 34, 29, 34, 36]","[1.5, 1.8, 1.5, 1.8, 1.9]",G,points,under,23.5272,26.5,-125,fanatics,0.67,1.2021,68,,,fanatics 26.5 O -105; U -125 | sleeper 25.5 O -133; U -123 | splash_sports 25.5 O -118; U -118,"Team REB: 40.73, Team AST: 16.33, Team 3PM: 12.97, Team STL: 6.50, Team BLK: 5.07, Team TO: 10.00",N/A,N/A,"Minutes proj 36 matches recent avg ~32 & last game 36min; stable role as lead guard w/ Holloway suspended (out for tourney). Recent pts hot:29(Hofstra36min),26(Georgia34min), but season 22PPG. No injury news. TTU def allows 72.6PPG. Team proj 86PTS<92avg. Under 26.5 edge ok but vulnerable to usage spike/hot streak; proj 23.5 not stale but recent over-risk lowers trust.",23.53,interpolated_sim,2026-03-22 08:45 PM CDT,https://kenpom.com/player.php?p=56059
Collin Chandler,Kentucky,Iowa St.,34.0,0.9,"[35, 30, 33, 28, 42]","[2.8, 2.4, 2.6, 2.2, 3.4]",GF,points_rebounds_assists,over,16.0715,13.5,-118,splash_sports,0.65,1.2017,38,,,sleeper 13.5 O -130; U -127 | splash_sports 13.5 O -118; U -118,"Team REB: 38.20, Team AST: 16.17, Team 3PM: 8.33, Team STL: 7.10, Team BLK: 4.33, Team TO: 10.73",N/A,N/A,"Minutes stable at ~34 avg last 5 (42,28,33,31,35), but PRA avg 12.2 (12,12,19,12,6) <13.5 line & 16.1 proj. Points crashed to 7.2 avg amid 6-28 3PT slump last 6 gms (1-9 vs SCU). Reb 2.0 vs proj 3.7. Tough IA St D, low team proj (70 PTS). Shooting fragile vs pressure; only 2/5 over. Edge overstated.","9.92,3.69,2.46","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 01:45 PM CDT,https://kenpom.com/player.php?p=56073
Karson Templin,Utah St.,Arizona,18.0,0.9,"[23, 18, 14, 14, 24]","[3.4, 2.7, 2.1, 2.1, 3.5]",C,points,under,7.2984,8.5,-118,splash_sports,0.65,1.2009,82,,,splash_sports 8.5 O -118; U -118,"Team REB: 34.63, Team AST: 17.70, Team 3PM: 8.83, Team STL: 8.77, Team BLK: 2.97, Team TO: 10.67",N/A,N/A,"Minutes proj 18 matches last5 avg 18.6 (24,14,14,18,23). Recent pts:4,2,11,8,15 (avg8.0), tournament last4 avg6.25. Season9.0 but cooling vs tougher foes. Foul trouble common (4-5PF often) risks early exit. Stable 6MOY role. AZ strong D, team72pts proj supports low output. High variance fragile but edge holds.",7.30,interpolated_sim,2026-03-22 06:50 PM CDT,https://kenpom.com/player.php?p=54924
Johnny Kinziger,Illinois St.,Wake Forest,34.0,1.0,"[35, 37, 34, 38, 33]","[1.8, 1.9, 1.8, 2, 1.7]",G,turnovers,under,2.2338,2.5,-105,fanatics,0.61,1.198,78,,,fanatics 2.5 O -125; U -105,"Team REB: 36.00, Team AST: 13.68, Team 3PM: 8.77, Team STL: 5.68, Team BLK: 2.29, Team TO: 11.39",N/A,N/A,"Minutes proj 34 locked in, last5 33-38min stable. TO recent last5:0(KentNIT),2,2,2,6(Brad)-avg2.4; last10 avg2.3 matches proj2.23&season2.0. High variance(0-6) signals risk esp away@Wake(ACC pressure?). No injuries/news/rotation issues. Team TO stable. Usage guard role firm but fragile prod lowers trust slightly. Solid under but volatile.",2.23,interpolated_sim,2026-03-22 03:30 PM CDT,https://kenpom.com/player.php?p=54443
Felix Okpara,Tennessee,Virginia,30.0,0.98,"[28, 32, 31, 27, 29]","[2.5, 2.9, 2.8, 2.4, 2.6]",C,points,under,7.3422,8.5,-118,splash_sports,0.65,1.1966,78,,,splash_sports 8.5 O -118; U -118,"Team REB: 42.67, Team AST: 17.20, Team 3PM: 6.67, Team STL: 7.63, Team BLK: 3.43, Team TO: 11.97",N/A,N/A,"Minutes stable at ~29-30 last 5 (28-32), high confidence, no injury/rotation issues post-Feb calf. PTS last5:12,8,6,8,20 (avg10.8>7.34proj, but 3/5 under8.5; volatile on low-volume dunks/putbacks). Defensive anchor role limits shots; efficient but foul-prone. Low team PTS proj(70vs80avg) in VA matchup favors under vs physical center duel. Solid edge, minor volatility ding.",7.34,interpolated_sim,2026-03-22 05:10 PM CDT,https://kenpom.com/player.php?p=53372
Oziyah Sellers,St. John's,Kansas,29.0,0.95,"[32, 32, 16, 19, 25]","[2.2, 2.2, 1.1, 1.3, 1.8]",GF,points,under,8.7827,10.5,-130,fanatics,0.68,1.1961,78,,,caesars 9.5 O -130; U -103 | fanatics 10.5 O +100; U -130 | fanduel 9.5 O -110; U -118 | prophetx 9.5 O -159; U -155 | sleeper 9.5 O -128; U -128 | splash_sports 9.5 O -118; U -118,,Minor hip tweak in Big East semifinal (Mar 13) but returned and played full role since,"Recent minutes: 32 (vs Providence), 25 (vs UNI); averaging 29.6 MPG pre-tournament; top lineup player & coach praise (Pitino: 'lock NBA player')","Minutes stable at 25-32 MPG recently (UNI 25/11pts, Prov 32/14, Conn 20/14), matching 29 proj. Points volatile: 11-14 in tourney overs but season 10.5avg, low 4pt games in 30+min. Hip resolved, Pitino praises role/shooting but urges more attempts vs UNI (passed opens). KU elite D may suppress proj 8.78; recent overs fragile for under edge.",8.78,interpolated_sim,2026-03-22 04:15 PM CDT,https://kenpom.com/player.php?p=53085
Tarris Reed,Connecticut,UCLA,30.0,0.92,"[30, 27, 23, 29, 35]","[3.3, 3, 2.5, 3.2, 3.8]",C,points_rebounds_assists,under,28.0127,30.5,-118,splash_sports,0.65,1.1954,42,,,sleeper 30.5 O -130; U -125 | splash_sports 30.5 O -118; U -118,"Team REB: 36.37, Team AST: 18.63, Team 3PM: 8.57, Team STL: 7.00, Team BLK: 5.47, Team TO: 10.87",N/A,N/A,"Minutes stable at 23-35 last 10 (avg 28), proj 30 reasonable. Last 5 PRA:61(Furman),24,21,33,28 (avg33.4); w/o outlier avg26.5. Season25.4. UCLA poor rim prot (bot-200 2pt%), favors Reed pts/reb. UConn shorthanded backcourt increases role reliance. Proj28 underestimates hot streak/tourney; under fragile/stale.","14.96,10.42,2.63","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 07:45 PM CDT,https://kenpom.com/player.php?p=53353
Melvin Council,Kansas,St. John's,37.0,0.95,"[39, 31, 40, 35, 31]","[1.8, 1.4, 1.8, 1.6, 1.4]",G,points_rebounds,over,18.1986,15.5,-118,fanduel,0.65,1.1931,58,,,fanduel 15.5 O -118; U -108,"Team REB: 38.63, Team AST: 14.40, Team 3PM: 7.37, Team STL: 5.50, Team BLK: 5.87, Team TO: 10.73",N/A,N/A,"Minutes stable at ~35-40, proj 37 reasonable (last5 avg 35.2). No injuries. But recent PRA fragile: est ~6/5=11 vs CBU, 4/3=7 vs HOU, 7/5=12 vs TCU (postseason cold shooting 6/35 FG). Season PRA ~18 ok, but pts crashed recently (poor form, 1/10 3PT post). Team proj 71 PTS low vs 75 avg. StJ strong D. Overproj ignores hot/cold streak.","13.15,5.05","interpolated_sim,interpolated_sim",2026-03-22 04:15 PM CDT,https://kenpom.com/player.php?p=55518
Zuby Ejiofor,St. John's,Kansas,30.0,0.95,"[23, 24, 33, 33, 27]","[1.9, 2, 2.7, 2.7, 2.2]",C,points,under,15.5833,17.5,-120,fanatics,0.65,1.1931,38,,,caesars 16.5 O -127; U -105 | fanatics 17.5 O -110; U -120 | fanduel 16.5 O -108; U -120 | prophetx 16.5 O -120; U -165 | sleeper 16.5 O -123; U -133 | splash_sports 16.5 O -118; U -118,,N/A,N/A,"Last 5: 33m/18p,34m/20p,23m/21p,24m/21p,33m/23p; all O17.5, avg 20.6pts/29.4m. Stable high mins, star role/POY hot streak. UNI strong D slows pace (team proj 71pts), but size mismatch favors Ejiofor. No injuries/news. Proj 16 stale vs recent surge; under edge fragile.",15.58,interpolated_sim,2026-03-22 04:15 PM CDT,https://kenpom.com/player.php?p=53675
Felix Okpara,Tennessee,Virginia,30.0,0.98,"[28, 32, 31, 27, 29]","[2.5, 2.9, 2.8, 2.4, 2.6]",C,rebounds,under,6.6549,7.5,-118,splash_sports,0.64,1.1893,68,,,splash_sports 7.5 O -118; U -118,"Team REB: 42.67, Team AST: 17.20, Team 3PM: 6.67, Team STL: 7.63, Team BLK: 3.43, Team TO: 11.97",N/A,N/A,"Minutes proj 30 stable (last5:28-32 avg29.6, conf0.98). Rebs last5:5(MiamiT),6(Vandy),7(Auburn),10(Vandy),8(SC) avg7.2>proj6.65. Season avg6.2. Hit 8+ in 3/10 recent but low in tourney start. Fluctuates 4-10. No injury news. Shared role w/Estrella. Team REB37.5 low vs seas42.7, VA strong off reb/def. Fragile recent highs lower trust in under edge.",6.65,interpolated_sim,2026-03-22 05:10 PM CDT,https://kenpom.com/player.php?p=53372
Aiden Sherrell,Alabama,Texas Tech,32.0,0.95,"[33, 27, 23, 31, 30]","[2.8, 2.3, 2, 2.6, 2.6]",C,rebounds,over,8.694,7.5,110,fanatics,0.57,1.1886,87,,,fanatics 7.5 O +110; U -145 | sleeper 7.5 O -110; U -149 | splash_sports 7.5 O -118; U -118,"Team REB: 40.73, Team AST: 16.33, Team 3PM: 12.97, Team STL: 6.50, Team BLK: 5.07, Team TO: 10.00",N/A,N/A,"Minutes proj 32 (recent avg 28.6, last5:33/8reb,27/4,23/6,30/6,30/15) solid confidence but optimistic. Reb avg last5 7.8 (2/5 over 7.5), per36min 9.7 supports 8.7proj at 32min. Hot streak 15reb vs Hofstra (9OREB), foul history (5fouls prior) but no recent injury. TTU weak reb def (87th), missing Toppin? Favorable matchup, team REB stable. Volatile totals lower score slightly.",8.69,interpolated_sim,2026-03-22 08:45 PM CDT,https://kenpom.com/player.php?p=56025
Donovan Dent,UCLA,Connecticut,36.0,0.92,"[34, 39, 38, 10, 40]","[1.7, 2, 1.9, 0.5, 2]",G,points,over,15.111,12.5,-118,splash_sports,0.64,1.1877,52,,,caesars 12.5 O -125; U -107 | fanatics 12.5 O -125; U -105 | fanduel 12.5 O -122; U -106 | prophetx 12.5 O -155; U -139 | sleeper 12.5 O -135; U -122 | splash_sports 12.5 O -118; U -118,"Team REB: 32.30, Team AST: 16.00, Team 3PM: 7.87, Team STL: 6.40, Team BLK: 3.00, Team TO: 9.07",Recovered from prior calf strain; full participation in UCF game (40 min),"High recent usage (38-40 min), key PG in all top lineups, sustainable in close tournament game","Minutes proj solid post-recovery (40min vs UCF), but pts just 10 on poor 4-17 FG amid rust from calf strain. Pre-injury games high (23,12,25pts), yet recent inefficiency + UConn's elite D in low team PTS proj (68 vs 77.6 avg) questions 15.1 over 12.5. Fragile scoring edge vulnerable.",15.11,interpolated_sim,2026-03-22 07:45 PM CDT,https://kenpom.com/player.php?p=52830
Zuby Ejiofor,St. John's,Kansas,30.0,0.95,"[23, 24, 33, 33, 27]","[1.9, 2, 2.7, 2.7, 2.2]",C,points_rebounds_assists,under,26.1907,28.5,-118,splash_sports,0.64,1.1868,72,,,sleeper 28.5 O -128; U -128 | splash_sports 28.5 O -118; U -118,,N/A,N/A,"Minutes stable at ~28 avg last 5 (23-34), proj 30 reasonable. Recent PRA: 27(UNI),29(UConn),27(Seton),36(Prov),24(Seton) avg 28.6 near line. Season ~26.5 PRA. Hot tournament streak but UNI blowout under in 28 min. Kansas tougher D may limit; low team pts proj 73. No injuries/role changes. Under edge holds but recent form caps score.","15.58,7.78,2.83","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 04:15 PM CDT,https://kenpom.com/player.php?p=53675
Jacari White,Virginia,Tennessee,20.0,0.9,"[18, 21, 15, 10, 24]","[1.2, 1.4, 1, 0.6, 1.6]",GF,threes,under,1.7512,1.5,136,caesars,0.5,1.1839,42,,,caesars 1.5 O -182; U +136 | fanatics 1.5 O -190; U +130,"Team REB: 40.93, Team AST: 16.73, Team 3PM: 10.13, Team STL: 6.57, Team BLK: 6.23, Team TO: 10.80",Recovered from December wrist fracture; exploded for 26 pts in 24 min vs Wright State,"Recent NCAA Tournament performance (24 min, 26 pts) and coach comments affirming key role post-ACC final reduce uncertainty","Minutes proj 20 aligns with last5 avg ~18min (18,21,15,10,24), but volatile (low 9-10min in ACC final). Recent 3s: 6,2,0,3,1 (avg 2.4>1.75proj); hot streak 6/8 vs Wright St, prior 5/9 FSU, but 0/3 prior. Season 2.2 3PM. TN strong D, team 3PM proj down to 8.5. Unstable role/min, outlier risk high; under fragile vs momentum.",1.75,interpolated_sim,2026-03-22 05:10 PM CDT,https://kenpom.com/player.php?p=53155
Amari Allen,Alabama,Texas Tech,31.0,0.95,"[26, 21, 24, 25, 32]","[2.7, 2.2, 2.5, 2.6, 3.3]",FC,rebounds,over,7.7411,5.5,-140,fanatics,0.69,1.1793,38,,,fanatics 5.5 O -140; U +105 | sleeper 6.5 O -123; U -133 | splash_sports 6.5 O -118; U -118,"Team REB: 40.73, Team AST: 16.33, Team 3PM: 12.97, Team STL: 6.50, Team BLK: 5.07, Team TO: 10.00",N/A,N/A,"Minutes proj 31> recent 25.6 avg last5 (32,25,24,21,26); rebs avg 4.8 (5,11,5,1,2 RPG), only 1/5 over 5.5. Per-min rebs low recently. Coach Oats: 'need Amari going early' vs TTU, signaling struggles. Team REB proj 38.7<40.7 season. Fragile streak, stale model assumptions reduce edge trust.",7.74,interpolated_sim,2026-03-22 08:45 PM CDT,https://kenpom.com/player.php?p=57933
Tobe Awaka,Arizona,Utah St.,17.0,0.9,"[20, 20, 27, 14, 18]","[2.6, 2.6, 3.5, 1.8, 2.3]",FC,rebounds,under,7.565,8.5,-118,splash_sports,0.64,1.1787,68,,,splash_sports 8.5 O -118; U -118,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,Recent minutes trending down but key bench piece in lineups,"Minutes proj 17 low vs last5 avg 19.8 (14-27 volatile, 14min=5reb). Recent reb 5,7,8,10,12 (avg8.4, 3/5 under8.5). Season9.5r/21.3m. Low team REB37.9proj favors indiv under. Awaka OREB elite but matchup UtahSt weak def reb risks over. Foul/min risk, role stable bench. Model edge solid but fragile prod lowers trust.",7.56,interpolated_sim,2026-03-22 06:50 PM CDT,https://kenpom.com/player.php?p=53032
Sam Lewis,Virginia,Tennessee,28.0,0.92,"[31, 26, 26, 28, 29]","[2.3, 2, 2, 2.1, 2.2]",F,threes,under,1.3987,1.5,-105,caesars,0.6,1.177,42,,,caesars 1.5 O -127; U -105 | prophetx 1.5 O -137; U -114,"Team REB: 40.93, Team AST: 16.73, Team 3PM: 10.13, Team STL: 6.57, Team BLK: 6.23, Team TO: 10.80",N/A,N/A,"Minutes stable ~26 avg last10 (last5:15-31), high conf ok but one low outlier. Recent 3PM: last5 avg 2.4 (0@14min,1,4,4,3); last3 ACC tourney 11/15 (73%). Season 1.7/4.3 (41%). Hot streak, starter role certain, UVA 3s volume high vs weaker Wright St D. Proj 1.56 underprojects form; under fragile/hot-dependent. Edge untrustworthy.",1.40,interpolated_sim,2026-03-22 05:10 PM CDT,https://kenpom.com/player.php?p=54854
Felix Okpara,Tennessee,Virginia,30.0,0.98,"[28, 32, 31, 27, 29]","[2.5, 2.9, 2.8, 2.4, 2.6]",C,blocks,over,1.5628,1.5,165,fanatics,0.44,1.1739,85,,,fanatics 1.5 O +165; U -225,"Team REB: 42.67, Team AST: 17.20, Team 3PM: 6.67, Team STL: 7.63, Team BLK: 3.43, Team TO: 11.97",N/A,N/A,"Minutes stable at ~29 avg last 5 (29,27,30,32,28), proj 30 solid. Blocks last 5:1,1,2,4,0 avg 1.6 matches 1.56 proj. Season 1.5 BLK leader. Past calf injury resolved; starting vs VA, recent previews confirm role. Team BLK proj 3.52 similar season avg. Variance high (2/5 overs), VA matchup neutral, but recent tourney 1 BLK. Edge reliable.",1.56,interpolated_sim,2026-03-22 05:10 PM CDT,https://kenpom.com/player.php?p=53372
Tarris Reed,Connecticut,UCLA,30.0,0.92,"[30, 27, 23, 29, 35]","[3.3, 3, 2.5, 3.2, 3.8]",C,rebounds,under,10.4229,11.5,-118,splash_sports,0.64,1.1736,78,,,caesars 11.5 O +102; U -135 | fanatics 10.5 O -125; U -105 | fanduel 10.5 O -114; U -114 | sleeper 11.5 O -119; U -137 | splash_sports 11.5 O -118; U -118,"Team REB: 36.37, Team AST: 18.63, Team 3PM: 8.57, Team STL: 7.00, Team BLK: 5.47, Team TO: 10.87",N/A,N/A,"Minutes proj 30 stable (last5 avg 28.8, 23-35 range, no injury news). Recent reb: 27(Furman outlier weak opp),7(StJ),7(GT),14(Xav),10(Marq) - avg13 but 9.5 w/o outlier, szn 8.7-9.8. Proj 10.4 reasonable regression vs UCLA (poor def reb% rank~280). Team REB proj down to 34.5. Unstable prod/fragile edge from outlier lowers score but under trustworthy.",10.42,interpolated_sim,2026-03-22 07:45 PM CDT,https://kenpom.com/player.php?p=53353
Joson Sanon,St. John's,Kansas,18.0,0.92,"[20, 26, 23, 16, 18]","[2, 2.7, 2.4, 1.6, 1.8]",GF,points_rebounds_assists,under,8.4203,9.5,-118,splash_sports,0.63,1.1712,68,,,sleeper 9.5 O -133; U -122 | splash_sports 9.5 O -118; U -118,,N/A,Rotation overlap with Sellers; recent avg ~21 MPG,"Minutes proj at 18 low vs last5 avg 20.6 (16-26 range unstable); post PRA avg ~10.5 volatile (3 vs UConn dud, 18/23 highs). Bench spark role certain w/Sellers overlap, no inj/news. Recent pts 7.4>5.66 proj, PRA9.8 near line9.5. Tough KS matchup favors under but hot 3s/hot streak fragile, lowers score.","5.66,2.28,0.48","interpolated_sim,interpolated_sim,poisson_fallback",2026-03-22 04:15 PM CDT,https://kenpom.com/player.php?p=56211
LeJuan Watts,Texas Tech,Alabama,24.0,0.9,"[25, 19, 18, 27, 25]","[2.2, 1.7, 1.6, 2.4, 2.2]",F,rebounds,under,6.7917,7.5,-115,fanatics,0.63,1.1697,78,,,fanatics 7.5 O -115; U -115 | sleeper 7.5 O -102; U -161,"Team REB: 37.30, Team AST: 16.07, Team 3PM: 11.47, Team STL: 5.93, Team BLK: 3.87, Team TO: 10.90",Reported injury exit in Big 12 tournament semifinal,N/A,"Adversarial review: Injury minor ankle from Big12 tourney; played full 24min,6reb vs Akron post-injury. Last5 reb:6,7,7,2,7 (avg5.8); last10 avg5.3 vs season6.0. Minutes consistent ~24 (matches proj/last5). Starter, leads reb w/Toppin out, but no spike. Team REB proj40>37season, but vs poor-reb Alabama. Proj6.8 under7.5 solid; variance (low2) dings slightly.",6.79,interpolated_sim,2026-03-22 08:45 PM CDT,https://kenpom.com/player.php?p=53283
Tre Donaldson,Miami FL,Purdue,33.0,0.88,"[36, 37, 38, 24, 34]","[1.7, 1.8, 1.8, 1.1, 1.6]",G,points,under,14.7923,16.5,-118,fanduel,0.63,1.1697,78,,,caesars 16.5 O -106; U -125 | fanatics 16.5 O -105; U -125 | fanduel 16.5 O -110; U -118 | prophetx 16.5 O -117; U -133 | splash_sports 16.5 O -118; U -118,"Team REB: 38.20, Team AST: 16.40, Team 3PM: 6.67, Team STL: 8.00, Team BLK: 3.33, Team TO: 11.57",N/A,"High std dev (5.08); recent variability (24-38 min), projecting near avg for tournament","Minutes proj 33 aligns w/ last5 avg 33.8 (24-38 range, foul risk). Recent pts: last5 avg16.2 (17,8@24min,14,25,17); last10 18.1 volatile(8-32). Lead guard role firm, no injuries/news. Team PTS73<<82.5 avg favors under vs Purdue D. Model edge trustworthy despite streak.",14.79,interpolated_sim,2026-03-22 11:10 AM CDT,https://kenpom.com/player.php?p=52408
Ivan Kharchenkov,Arizona,Utah St.,29.0,0.95,"[24, 29, 32, 36, 26]","[1.4, 1.7, 1.8, 2.1, 1.5]",F,points,under,10.2995,11.5,-115,fanatics,0.62,1.1684,68,,,caesars 10.5 O -139; U +105 | fanatics 11.5 O -115; U -115 | fanduel 10.5 O -125; U -104,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,N/A,"Minutes proj solid at 29min (last5 avg 29.4, conf 0.95). Recent pts volatile but last5 avg 12.6 (10,10,17,12,14) >11.5 line/proj 10.3; tourney 14@LIU(26min),12@HOU(36),17@ISU(32). Hot streak questions low proj. No injuries, starter role firm. Utah St def strong (70.5PA/G) may cap, but recent overs fragile edge. Season PPG~10 supports under, but trend hurts.",10.30,interpolated_sim,2026-03-22 06:50 PM CDT,https://kenpom.com/player.php?p=59287
Donovan Atwell,Texas Tech,Alabama,36.0,0.95,"[38, 36, 40, 33, 35]","[2.5, 2.3, 2.6, 2.1, 2.3]",GF,threes,under,3.2367,3.5,-105,fanatics,0.6,1.1676,28,,,fanatics 3.5 O -125; U -105 | sleeper 3.5 O -145; U -114 | splash_sports 3.5 O -118; U -118,"Team REB: 37.30, Team AST: 16.07, Team 3PM: 11.47, Team STL: 5.93, Team BLK: 3.87, Team TO: 10.90",N/A,N/A,"Minutes projection solid (36 proj, last5 avg 36.6, range 33-40). No injuries. Recent 3PM last5: 4(AKR),3(ISU),6(BYU),5(TCU),6(ISU) avg4.8 on 10+ att, 46% shooter. Season record 128 3s. Post-Toppin injury hot streak. Bama coach: 'doesn't miss open shots'. Projection 3.24 stale vs recent; under unlikely.",3.24,interpolated_sim,2026-03-22 08:45 PM CDT,https://kenpom.com/player.php?p=53696
Aiden Sherrell,Alabama,Texas Tech,32.0,0.95,"[33, 27, 23, 31, 30]","[2.8, 2.3, 2, 2.6, 2.6]",C,points_rebounds_assists,over,24.3492,21.5,-118,splash_sports,0.63,1.1674,82,,,sleeper 21.5 O -132; U -125 | splash_sports 21.5 O -118; U -118,"Team REB: 40.73, Team AST: 16.33, Team 3PM: 12.97, Team STL: 6.50, Team BLK: 5.07, Team TO: 10.00",N/A,N/A,"Minutes proj 32 > last5 avg 28.8 (23-33mp range, variance noted). PRA proj 24.3 vs last5 avg 20.6 (14,20,17,21,31; volatile w/ outlier 31 vs Hofstra). Pts proj 14.2 > recent 11.4avg, reb 8.7 aligns w/7.8 last5 boosted by matchup (TTU w/o Toppin ACL). Ast fine. No injury, key role certain, favorable env but fragile hot streak lowers trust slightly.","14.24,8.69,1.42","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 08:45 PM CDT,https://kenpom.com/player.php?p=56025
